IOF ID;First Name;Last Name;Country;WRS Position;WRS points;WRS events;Avg point
3995;Amber;Morrison;NZL;781;894;1;894.0
2064;Marika;Hara;FIN;783;891;1;891.0
4677;Olena;Postelniak;UKR;783;891;1;891.0
25590;Erica;Lay;CAN;785;889;1;889.0
24602;Lizzie;Adams;GBR;786;888;1;888.0
24249;Tuuli;Heikkila;FIN;787;886;1;886.0
865;Daniela;Cepova;CZE;788;885;1;885.0
4982;Sabine;Rothaug;GER;788;885;1;885.0
5934;Ida;Tiltnes;NOR;790;884;1;884.0
4054;Aino;Mankarla;FIN;791;880;1;880.0
28440;Maria;Maattanen;FIN;792;878;1;878.0
27928;Nevena;Simeonova;BUL;793;875;1;875.0
2002;Chloe;Haines;GBR;794;873;1;873.0
18856;Salome;Weber;SUI;795;872;1;872.0
33240;Eilidh;Campbell;GBR;795;872;1;872.0
35176;Qiyu;Jiang;CHN;797;871;1;871.0
33579;Fanny Horn;Birkeland;NOR;798;870;1;870.0
21468;Eliane;Deininger;SUI;799;869;1;869.0
5523;Wing Man;So;HKG;800;868;2;434.0
3664;Mariia;Novikova;RUS;801;866;1;866.0
18702;Lilly;Gross;SUI;802;865;1;865.0
33079;Sara;Kindlund;SWE;802;865;1;865.0
32347;Ellen;Myrskog;FIN;804;864;1;864.0
37058;Jonna;Fors;SWE;805;863;1;863.0
28648;Isa;Envall;SWE;806;862;1;862.0
25388;Outi;Hasu;FIN;807;861;2;430.5
24010;Clare;Stansfield;GBR;808;860;2;430.0
28363;Saskia;Buchmueller;SUI;808;860;2;430.0
28793;Miho;Yamazaki;AUS;808;860;2;430.0
2885;Sophie;Kirk;GBR;811;859;1;859.0
4959;Lisa;Ronnols;SWE;811;859;1;859.0
21250;Antonia;Erhart;AUT;811;859;1;859.0
24473;Zazi;Brennan;AUS;811;859;2;429.5
26966;Niamh;Hunter;GBR;811;859;2;429.5
28239;Yi;Ouyang;CHN;816;858;1;858.0
33697;Jenny;Baklid;NOR;816;858;1;858.0
4468;Sandra;Pauzaite;LTU;818;856;1;856.0
24654;Annie;Lennartsson;SWE;819;855;1;855.0
2360;Regula;Hulliger;SUI;820;854;1;854.0
25346;Klara;Novotna;CZE;821;853;1;853.0
5824;Mia;Taini;FIN;822;852;1;852.0
2808;Molly;Kemp;CAN;823;851;1;851.0
21516;Emma;Hagrot;SWE;823;851;1;851.0
33961;Anja;Probst;SUI;825;850;1;850.0
5747;Carolin;Svensson;SWE;826;849;1;849.0
6018;Verena;Troi;ITA;826;849;1;849.0
20660;Lucille;Girard;FRA;826;849;1;849.0
3818;Jula;McMillan;NZL;829;848;1;848.0
6092;Erika;Uotila;FIN;829;848;1;848.0
28104;Jeanette;Jonsson Hellstadius;SWE;829;848;2;424.0
36306;Signe Bredholt;Jorgensen;NOR;832;847;1;847.0
2268;Bodil;Helgerud;FIN;833;846;1;846.0
2997;Jolanta;Ganssinger;POL;833;846;1;846.0
32331;Petra;Egei;HUN;833;846;1;846.0
33492;Satu;Rautiainen;FIN;833;846;1;846.0
33965;Alva;Sonesson;SWE;833;846;1;846.0
20920;Tilla;Farnes Hennum;NOR;838;845;1;845.0
22791;Netta;Rajamaki;FIN;838;845;1;845.0
20919;Erica;Edman;SWE;840;844;1;844.0
27503;Ekaterina;Nazarova;RUS;841;842;1;842.0
25326;Moeko;Sano;JPN;842;841;1;841.0
27595;Hedwig;Haas;SWE;843;840;1;840.0
2797;Inga;Kazlauskaite;LTU;844;839;1;839.0
5699;Viktoriia;Sukharevska;UKR;845;838;1;838.0
36267;Maria;Deptulska;POL;845;838;1;838.0
6621;Tatsiana;Voveriene;BLR;847;836;1;836.0
21432;Aasne Skram;Troemborg;USA;848;835;2;417.5
5146;Liudmila;Sapronenkova;RUS;849;834;1;834.0
4876;Olha;Panchenko;UKR;850;833;1;833.0
27403;Ingeborg Ellegaard;Melby;NOR;850;833;1;833.0
3242;Elina;Karklina;LAT;852;832;1;832.0
33560;Agnija;Caune;LAT;852;832;1;832.0
27695;Zuzanna;Morawska;POL;854;831;1;831.0
19725;Salla;Laitinen;FIN;855;829;1;829.0
33115;Silvie;Slavikova;CZE;855;829;1;829.0
1223;Monika;Dolezalova;CZE;857;828;1;828.0
4343;Nadezhda;Orlova;RUS;857;828;1;828.0
270;Hana;Garde;FRA;859;827;1;827.0
4024;Ellu;Munukka;FIN;859;827;1;827.0
6145;Katja;Vanhalakka;FIN;859;827;1;827.0
22392;Danielle;Goodall;NZL;859;827;1;827.0
4103;Assem;Nazyrova;KAZ;863;824;1;824.0
34357;Nicola;Peat;NZL;863;824;1;824.0
19031;Maria;Nakonechnaya;RUS;865;823;1;823.0
24284;Elisa;Viholainen;FIN;865;823;1;823.0
453;Regina;Bertoti;HUN;867;822;1;822.0
4129;Jasmine;Neve;AUS;868;820;2;410.0
33701;Ragnhild;Eide;NOR;868;820;1;820.0
24589;Zuzana;Kozinova;CZE;870;819;3;273.0
5572;Nikoline;Splittorff;DEN;871;818;1;818.0
18857;Sonia;Flueckiger;SUI;871;818;1;818.0
3911;Katerina;Miksova;CZE;873;817;3;272.3
4973;Emily;Ross;CAN;874;815;1;815.0
5465;Elen Katrine;Skjerve;NOR;874;815;1;815.0
5678;Julie;Stormer;DEN;874;815;2;407.5
27564;Arina;Saifutdinova;RUS;877;814;1;814.0
5638;Victoria;Stevens;GBR;878;812;1;812.0
29631;Myrra;Carlsson;SWE;878;812;1;812.0
5614;Zuzana;Jedlickova;CZE;880;811;1;811.0
5839;Piibe;Tammemae;EST;880;811;1;811.0
28496;Tanja;Haefeli;SUI;880;811;1;811.0
28595;Anna;Kopecka;CZE;880;811;1;811.0
34086;Maja;Garbacik;POL;884;808;1;808.0
21747;Aleksandra;Andronova;RUS;885;807;1;807.0
24278;Tamara;Miklusova;SVK;885;807;1;807.0
25662;Juliana;McMillan;NZL;885;807;1;807.0
33644;Ana Isabel;Toledo Navarro;ESP;885;807;1;807.0
24240;Ilona;Haapasaari;FIN;889;804;1;804.0
28275;Vera;Chiusole;ITA;889;804;1;804.0
33897;Cecile;Calandry;FRA;889;804;1;804.0
1745;Esther;Gil Brotons;ESP;892;803;1;803.0
3836;Franziska;Meier;SUI;892;803;1;803.0
28086;Linnea;Gustafsson;SWE;892;803;1;803.0
19470;Saanamaria;Rahko;FIN;895;801;1;801.0
34303;Mariia;Khimochkina;RUS;895;801;1;801.0
37109;Ida;Willen;SWE;895;801;1;801.0
3258;Katarina;Lamiova;SVK;898;800;1;800.0
20457;Lou;Denaix;FRA;898;800;1;800.0
19084;Hanna;Korhonen;SWE;900;798;2;399.0
21922;Lucy;Haines;GBR;900;798;1;798.0
18715;Tatiana;Fomicheva;RUS;902;797;1;797.0
23164;Tonje Aasheim;Nymark;NOR;902;797;1;797.0
34074;Lilla;Zempleni;HUN;904;796;1;796.0
2889;Tytti;Kirvesmies;FIN;905;795;1;795.0
28237;YongYu;LI;CHN;905;795;1;795.0
37088;Aleksandra;Shusharina;SWE;907;794;1;794.0
27630;Elin;Classon;SWE;908;793;1;793.0
32196;Ela;Sedilekova;SVK;908;793;1;793.0
33244;Kotomi;Ibe;JPN;908;793;1;793.0
1967;Therese;Haare;NOR;911;791;1;791.0
5990;Guro;Torpe;NOR;912;790;1;790.0
27606;Fanny;Asketun;SWE;912;790;1;790.0
21331;Elisa;Lucian;ITA;914;789;1;789.0
3042;Anna;Korolkova;RUS;915;788;1;788.0
4326;Sunniva;Omdal;NOR;916;785;1;785.0
33013;Laura;Jerkku;FIN;916;785;1;785.0
3100;Lucie;Krafkova;CZE;918;784;3;261.3
3899;Christine;Mikkelsen;NOR;919;782;1;782.0
33211;Ella;Olsson;SWE;919;782;1;782.0
31833;Margot;Ranoux;FRA;921;781;1;781.0
34105;Nikola;Thynova;CZE;921;781;1;781.0
24166;Flurina;Mueller;SUI;923;780;1;780.0
1377;Camilla;Engstrand;SWE;924;779;1;779.0
19714;Laura;Jakobsson;FIN;924;779;1;779.0
33179;Sarah Kathrine Nissen;Pedersen;DEN;924;779;1;779.0
4029;Catherine;Murphy;AUS;927;778;1;778.0
28181;Ruut;Kanko;FIN;927;778;1;778.0
34554;Mikaela;Gray;AUS;929;777;1;777.0
725;Isabel;Bryant;USA;930;776;1;776.0
2261;Ruth;Holmes;GBR;931;775;1;775.0
22564;Ida;Dalhammer;SWE;931;775;1;775.0
32665;Lemei;Chi;TPE;933;774;2;387.0
20221;Milda;Radzivonaite;LTU;934;772;1;772.0
28137;Mariia;Tymoshchuk;UKR;934;772;2;386.0
23024;Maria;Zasimovskaia;RUS;936;771;1;771.0
21364;Marcia;Muerner;SUI;937;770;1;770.0
26519;Maria;Zebele;ITA;937;770;1;770.0
34081;Adrianna;Biederman;POL;939;769;1;769.0
24223;Jonna;Juva;FIN;940;768;1;768.0
19795;Elina;Kilpelainen;FIN;941;767;1;767.0
19026;Vilija;Revaite;LTU;942;766;1;766.0
24861;Andrea;Brechbuhl;SUI;942;766;1;766.0
28700;Mariell;Arntzen;NOR;942;766;1;766.0
1169;Kathie;Dent;AUS;945;763;1;763.0
4796;Vera;Ramelli;SUI;946;760;1;760.0
32856;Lada;Kralova;CZE;947;757;1;757.0
6182;Veronika;Vavrova;SVK;948;756;1;756.0
27614;Daria;Panchenko;RUS;948;756;1;756.0
32076;Anika;Chintapatla;GBR;948;756;2;378.0
24468;Anna;Nikitina;RUS;951;755;1;755.0
5639;Jo;Stevenson;GBR;952;752;1;752.0
1998;Karin;Hagwall;SWE;953;750;1;750.0
2859;Johanna;Kiiski;FIN;953;750;1;750.0
5039;Sigrid;Ruul;EST;953;750;2;375.0
19310;Annie;Forsberg;SWE;953;750;1;750.0
1134;Julia;Davidsson;SWE;957;749;1;749.0
21581;Sanna;Eriksson;SWE;957;749;1;749.0
6407;Andrea;Wickbom;SWE;959;747;1;747.0
34245;Alberte;Kaae Nielsen;DEN;959;747;1;747.0
636;Finley;Brandreth;CAN;961;746;1;746.0
2279;Anni;Honkimaa;FIN;961;746;1;746.0
25648;Lotta;Oinonen;FIN;961;746;1;746.0
19036;Salome;Schweizer;SUI;964;745;1;745.0
23044;Marie;Prochazkova;CZE;964;745;1;745.0
34302;Weronika;Fortuniak;POL;966;744;1;744.0
5182;Maria Novella;Sbaraglia;ITA;967;743;2;371.5
20218;Vanda;Hosekova;SVK;968;742;1;742.0
21569;Alma;Toivonen;FIN;968;742;1;742.0
19247;Guadalupe;Moreno;ESP;970;740;1;740.0
34005;Serena;Raus;ITA;971;739;1;739.0
4414;Niina;Papinsaari;FIN;972;738;1;738.0
28197;Heini;Tarvainen;FIN;972;738;1;738.0
28391;Csenge;Gerber;HUN;972;738;1;738.0
34437;Saana;Backman;FIN;972;738;1;738.0
6079;Anu;Uhotoinen;FIN;976;737;1;737.0
22668;Viyaleta;Piatrouskaya;POL;977;736;1;736.0
360;Cindy;Becu;FRA;978;735;1;735.0
4068;Regula;Muller;SUI;978;735;1;735.0
5766;Kari;Svingheim;NOR;980;734;2;367.0
18995;Noemi;Inderst;ITA;981;733;1;733.0
20220;Csenge;Viniczai;HUN;982;732;1;732.0
1178;Marie;Desrumaux;FRA;983;730;1;730.0
21078;Hilda Yuen Ki;Cheng;HKG;983;730;3;243.3
28508;Adela Maria;Galateanu;ROU;983;730;1;730.0
24107;Elin;Pettersson;SWE;986;729;1;729.0
34373;Amber;Riddle;NZL;986;729;1;729.0
23326;Flavia;Schneiter;SUI;988;728;1;728.0
28046;Roxane;Florent;FRA;988;728;1;728.0
22413;Tatsiana;Vaskaboinikava;BLR;990;726;1;726.0
19838;Maren;Herrgesell;AUT;991;724;1;724.0
18755;Barbara;Schoenenberger;SUI;992;723;1;723.0
4848;Nicki;Rehn;CAN;993;722;1;722.0
777;Aksana;Buyakova;BLR;994;721;1;721.0
5474;Ida-Marie;Skogvik;FIN;994;721;1;721.0
3096;Mathilde;Kracht;DEN;996;720;1;720.0
21692;Juliaana;Nasi;FIN;996;720;2;360.0
28009;Sau Man Priscilla;HO;HKG;996;720;2;360.0
33915;Aashild;Kolstad;NOR;996;720;1;720.0
3612;Astrid;Maag;DEN;1000;719;1;719.0
21451;Elin;Granstedt;SWE;1000;719;1;719.0
25000;Lika;Razina;RUS;1000;719;1;719.0
4969;Marina;Rosink;RUS;1003;718;1;718.0
23835;Suyee;Wai;CHN;1003;718;1;718.0
33205;Frida;Junegard;SWE;1003;718;1;718.0
20230;Busra;Muslu;TUR;1006;717;1;717.0
18760;Victoria;Helmersson;SWE;1007;716;1;716.0
32615;Merline;Roth;SUI;1008;715;1;715.0
1590;Angela;Forseille;CAN;1009;713;1;713.0
22055;Maria;Bjorklund;SWE;1009;713;1;713.0
33511;Polina;Surkova;UKR;1009;713;1;713.0
5810;Line;Soederlund;DEN;1012;712;1;712.0
27633;Valeria;Nadrag;MDA;1013;709;1;709.0
34066;Dorottya;Hajnal;HUN;1014;708;1;708.0
36325;Ane;Solberg;NOR;1015;707;1;707.0
4162;Saara;Nikkari;FIN;1016;706;1;706.0
19398;Gudrun;Englmaier;AUT;1016;706;1;706.0
461;Katherine;Bett;GBR;1018;705;2;352.5
6203;Alice;Ventura;ITA;1019;704;1;704.0
28579;Ellie;de Jong;AUS;1019;704;1;704.0
29239;Dominique;Haenni;ITA;1019;704;1;704.0
20488;Hanne;Kolehmainen;FIN;1022;703;1;703.0
28908;Maria;Lerssi;FIN;1022;703;1;703.0
4588;Susan;Pihelgas;EST;1024;702;1;702.0
21493;Migle;Susinskaite;LTU;1025;701;1;701.0
28381;Magda;Cigle;LAT;1025;701;2;350.5
31885;Alice;Axelsson;SWE;1025;701;1;701.0
32874;Diana;Aleksieva;USA;1025;701;2;350.5
24926;Maria;Gorczyca;POL;1029;699;1;699.0
34865;Silu;Yang;CHN;1029;699;1;699.0
3994;Marie;Morlon;FRA;1031;697;1;697.0
3659;Irina Gabriela;Maiorescu;ROU;1032;695;1;695.0
27399;Vilde;Malmei;NOR;1033;693;2;346.5
1556;Mojca;Flerin;SLO;1034;691;1;691.0
21533;Marie;Tammemae;EST;1034;691;1;691.0
24214;Judita;Traubaite;LTU;1034;691;1;691.0
28829;Georgina;Dibble;NZL;1034;691;1;691.0
1439;Miek;Fabre;BEL;1038;687;1;687.0
19073;Claudia;Rooman;BEL;1038;687;1;687.0
24244;Marketa;Firesova;CZE;1040;685;1;685.0
34274;Anastasiia;Pesegova;RUS;1040;685;1;685.0
1826;Lisa;Grant;AUS;1042;684;1;684.0
26461;Elisa;Bonaiuti;ITA;1043;683;2;341.5
25952;Nelly;Sopanen;FIN;1044;682;1;682.0
3713;Anna-Sofia;Marila;SWE;1045;680;1;680.0
6163;Stephanie;Varron;FRA;1045;680;1;680.0
20392;Alice;Wilson;GBR;1047;678;1;678.0
35906;Evie;Conway;GBR;1048;676;1;676.0
22610;Anastasiia;Murzina;RUS;1049;675;1;675.0
19325;Anna;Benigni;ITA;1050;674;1;674.0
37031;Iida;Lehtonen;FIN;1050;674;1;674.0
4663;Sarah;Pope;RSA;1052;672;1;672.0
1824;Gry;Granstedt;NOR;1053;671;1;671.0
36061;Sara Nystroem;Olsen;NOR;1053;671;1;671.0
24625;Josefin;Erlandsson;SWE;1055;670;1;670.0
2247;Linn;Hokholt;NOR;1056;665;1;665.0
20249;Johanna;Tiitto;FIN;1057;663;1;663.0
21209;Ella;Nurmi;FIN;1057;663;1;663.0
25196;Ellen;Klueser;GER;1059;661;1;661.0
34250;Hannah;Haensel;GER;1060;660;1;660.0
2635;Emma;Juga;FIN;1061;658;1;658.0
20491;Jasmin;Sundback;FIN;1061;658;1;658.0
28839;Tiina;Anttila;FIN;1061;658;1;658.0
28927;Anastasia;Heikkila;AUS;1064;657;3;219.0
5462;Liudmila;Skinder;BLR;1065;652;1;652.0
5546;Wai Hin;Soo;HKG;1065;652;2;326.0
26772;Anna Cecilie;Linlokken;NOR;1065;652;1;652.0
22942;Sarah;OSullivan;NZL;1068;650;1;650.0
23934;Rikke Blakkestad;Ingesen;NOR;1069;648;1;648.0
2003;Florence;Haines;GBR;1070;646;1;646.0
20236;Andrea;Papugova;SVK;1071;643;1;643.0
34305;Irina;Stroganova;RUS;1071;643;1;643.0
6269;Mariya;Vlassova;KAZ;1073;639;1;639.0
20116;Azusa;Yanagawa;JPN;1074;637;1;637.0
2236;Rose;Schorah;GBR;1075;634;1;634.0
6701;Hedvig;Astebol;NOR;1076;633;1;633.0
33555;Eliza;Ozola;LAT;1077;632;1;632.0
5131;Yana;Bogya;BUL;1078;629;1;629.0
21540;Maryna;Karzhova;BLR;1079;627;1;627.0
36459;Kezia;Jukes;GBR;1079;627;1;627.0
19122;Anastasiya;Atamanovich;BLR;1081;625;1;625.0
6272;Liudmila;Kisialiova;BLR;1082;624;1;624.0
34866;Qi;Ye;CHN;1082;624;1;624.0
24549;Antonia;Sofrankova;SVK;1084;622;1;622.0
25013;Maria;Soriano Ramal;ESP;1084;622;1;622.0
25397;Akvile;Bartkeviciute;LTU;1084;622;1;622.0
19627;Ramona;Akermarck Mahonen;FIN;1087;620;1;620.0
19891;Sarah;Roffe;RSA;1088;619;1;619.0
28808;Laurel;Gannon;AUS;1088;619;1;619.0
33871;Gina;Granstedt;NOR;1088;619;1;619.0
21458;Vilma;Alberinga;LAT;1091;618;1;618.0
4132;Ka Yan;Ng;HKG;1092;613;2;306.5
25176;Anna Eleonora;Freimane;LAT;1093;612;1;612.0
22948;Selma;Cabri;TUR;1094;610;1;610.0
3474;Rona;Lindsay;GBR;1095;609;1;609.0
28334;Eriko;Teramura;JPN;1096;608;1;608.0
34482;Piia;Laitala;FIN;1097;604;1;604.0
24090;Silje;Arntzen;NOR;1098;602;1;602.0
34180;Rosa;Trummer;AUT;1098;602;1;602.0
20124;Qianqian;Xiao;CHN;1100;598;1;598.0
28211;Sara;Lysemose Poulsen;DEN;1101;596;1;596.0
28353;Silvia;Minella;ITA;1101;596;1;596.0
33014;Minna;Miettinen;FIN;1101;596;1;596.0
37011;Eleanor;McLean;AUS;1104;595;1;595.0
1445;Kayla;Fairbairn;NZL;1105;592;1;592.0
5847;Ida;Tangen;NOR;1105;592;1;592.0
1986;Antonia;Haga;FIN;1107;590;1;590.0
2436;Anna;Iniushina;RUS;1107;590;1;590.0
1006;Rachel;Collins;GBR;1109;588;1;588.0
19835;Asa;Otterbjork;SWE;1110;587;1;587.0
33076;Laurine;Herman;BEL;1110;587;1;587.0
25869;Amelia;Horne;NZL;1112;586;1;586.0
33222;Mizuho;Katori;JPN;1112;586;1;586.0
32236;Theresia;Meissner;GER;1114;584;1;584.0
2202;Carolyn;Hindle;GBR;1115;583;1;583.0
27548;Mette;Stub;DEN;1116;579;1;579.0
28344;Valentina;Gramaccia;ITA;1117;577;1;577.0
19437;Iben;Valery;DEN;1118;576;1;576.0
33245;Fumika;Sera;JPN;1118;576;1;576.0
18832;Frida;Forshallen;SWE;1120;573;1;573.0
34155;Natalya;Chuprikova;KAZ;1121;571;1;571.0
19947;Nikola;Kochova;CZE;1122;570;2;285.0
34240;Aiga Irbe;Bluma;LAT;1122;570;1;570.0
4009;M-Helene;Mouliere;FRA;1124;569;1;569.0
5715;Linda;Ekonoja Sundqvist;FIN;1124;569;1;569.0
23306;Ana;Grib;MDA;1124;569;1;569.0
25187;Yuyu;Ho;TPE;1127;568;2;284.0
28323;Pernille Ibsen;Lervag;NOR;1127;568;1;568.0
4304;Sandra;Oliver;AUS;1129;567;1;567.0
36611;Linnea;Gustafsson;SWE;1130;562;1;562.0
10000;Kirill;Gorbunov;RUS;1131;560;1;560.0
36714;Julia;Gannon;AUS;1131;560;1;560.0
19680;Dagmara;Dominiak;POL;1133;558;1;558.0
3729;Nicola;Marshall;AUS;1134;557;1;557.0
23382;Melissa;Annetts;AUS;1134;557;2;278.5
36953;Tone;Albrektsson;SWE;1136;556;1;556.0
2389;Marie;Hammer Haversen;NOR;1137;555;1;555.0
14816;Eduard;Perkovic;CRO;1137;555;1;555.0
22377;Gaigher;Pamela;ITA;1139;552;1;552.0
27091;Rebecca;Aspin;GBR;1139;552;1;552.0
29238;Giada;Pavia;ITA;1139;552;1;552.0
6644;Giuliana;Zoppe;ITA;1142;551;2;275.5
28574;Amy;Enkelaar;AUS;1142;551;2;275.5
1350;Helen;Elkington;GBR;1144;549;1;549.0
25862;Sonja;Lahtinen;FIN;1144;549;1;549.0
36954;Isabella;Tapper;SWE;1146;548;1;548.0
25281;Patrizia;Koepfli;SUI;1147;546;1;546.0
3842;Britta;Meissner;GER;1148;545;1;545.0
27201;Megan;Harrison;GBR;1148;545;2;272.5
33232;Kristina;Aspvall;SWE;1148;545;1;545.0
36861;Chiara;Dalla Santa;ITA;1148;545;1;545.0
27297;Magi;Llaveria Grau;ESP;1152;544;3;181.3
6151;Valerie;Vannier;FRA;1153;543;1;543.0
28788;Kaisa;Vainikka;FIN;1153;543;1;543.0
28873;Anna;Salmi;FIN;1153;543;1;543.0
34450;Tshinta;Hopper;AUS;1156;538;1;538.0
33448;Cliodhna;Donaghy;IRL;1157;537;1;537.0
29270;Rie;Tanikawa;JPN;1158;534;1;534.0
4545;Galina;Petrenko;UKR;1159;533;1;533.0
21916;Minhuei;Huang;TPE;1159;533;1;533.0
4031;Kendra;Murray;CAN;1161;531;1;531.0
36361;Isobel;Cox;GBR;1161;531;1;531.0
856;Ainsley;Scott;AUS;1163;529;1;529.0
1573;Erinna;Foley Fisher;GBR;1163;529;1;529.0
20248;Katariina;Tiitto;FIN;1165;528;1;528.0
3871;Selena;Metherell;NZL;1166;527;1;527.0
34492;Sabrina;Raus;ITA;1166;527;1;527.0
19875;Greti;Pentek;HUN;1168;526;1;526.0
36842;Melania;Tinelli;ITA;1169;525;1;525.0
31816;Pinja;Ylikangas;FIN;1170;524;1;524.0
2250;Vigdis;Hobol;NOR;1171;521;1;521.0
21363;Riina;Jordi;SUI;1171;521;1;521.0
19291;Karoline;Dahl Fosby;NOR;1173;518;1;518.0
33251;Lizzie;Stansfield;GBR;1173;518;1;518.0
28419;Natallia;Homanava;BLR;1175;515;1;515.0
34150;Sianna;Dorsey;CAN;1176;514;1;514.0
28581;Aleksandra;Mazan;POL;1177;513;1;513.0
800;Sakire;Bilgin;TUR;1178;511;1;511.0
1104;Tine;Dalgaard;DEN;1178;511;1;511.0
36344;Laura;Escola;ESP;1180;509;1;509.0
26341;Wing Sum;Lee;HKG;1181;508;1;508.0
34760;Marie;Vuitton;FRA;1182;507;1;507.0
3861;Sabrina;Meriheina;FIN;1183;502;1;502.0
4510;Maria;Pereverzina;GBR;1184;500;1;500.0
20021;Mali;Gederaas Kanstad;NOR;1184;500;1;500.0
21873;Birka Oehlenschlaeger;Nielsen;DEN;1186;499;1;499.0
26527;Vanessa;Van Breedam;BEL;1186;499;1;499.0
5315;Anna;Shafer-Skelton;USA;1188;498;1;498.0
21628;Helen;Miller;GBR;1188;498;1;498.0
19709;Sara;Huhtanen;FIN;1190;496;1;496.0
35602;Sarah;Duckworth;GBR;1191;495;1;495.0
28477;Claudine;Weber;SUI;1192;494;1;494.0
731;Synnoeve;Braaten;NOR;1193;492;2;246.0
25282;Ellen Merethe Schjelderup;Skarpsno;NOR;1193;492;1;492.0
34340;Olga;Zlatoverova;RUS;1195;491;1;491.0
27219;Olga;Kulik;BLR;1196;490;1;490.0
5096;Jayne;Sales;GBR;1197;489;1;489.0
21849;Yasemin;Ozguler;TUR;1198;487;1;487.0
19001;Chiara;Gatti;ITA;1199;486;1;486.0
21938;Laura;Hindle;GBR;1199;486;1;486.0
23980;Roanne;Lilley;GBR;1199;486;2;243.0
4932;Delphine;Rodriguez;FRA;1202;484;1;484.0
4914;Rebecca;Rooke;GBR;1203;479;1;479.0
32099;Ellie;Molloy;NZL;1203;479;1;479.0
37111;Tilda;Andersson;SWE;1205;478;1;478.0
36841;Emy;Michelin;ITA;1206;476;1;476.0
22932;Rachel;Caulfield;CAN;1207;470;1;470.0
28130;Aliaksandra;Vankevich;BLR;1207;470;1;470.0
32896;Valeryia;Haurylava;BLR;1207;470;1;470.0
617;Ellen;Bourgonjon;BEL;1210;469;1;469.0
34179;Anna;Berger;AUT;1210;469;1;469.0
20050;Enrada;Cepele;ITA;1212;468;1;468.0
4329;Anette;Onerud;SWE;1213;465;1;465.0
21691;Julia;Korhonen;FIN;1214;461;1;461.0
25945;HannaKaisa;Sadwinski;FIN;1214;461;1;461.0
32254;Kam I;Chan;CHN;1216;459;2;229.5
884;Lai Yee;Chan;HKG;1217;458;1;458.0
3348;Miranda;Leaf;GBR;1218;457;2;228.5
23880;Po Wa;Tang;HKG;1219;456;1;456.0
36385;Jenny;Blackwood;GBR;1220;453;1;453.0
28180;Laura;Jakobsson;FIN;1221;449;1;449.0
34438;Lily;McFarlane;AUS;1221;449;1;449.0
36715;Nina;Gannon;AUS;1221;449;1;449.0
6581;Marta;Zdravkovic;SRB;1224;445;1;445.0
2632;Sladjana;Perac;SRB;1225;444;2;222.0
28754;Saina;Poeyhoenen;FIN;1225;444;1;444.0
4539;Dorthe;Kuhl Petersen;DEN;1227;443;1;443.0
25940;Eeva;Rautanen;FIN;1227;443;1;443.0
4130;Mace;Neve;AUS;1229;440;1;440.0
24110;Heidi;Jensen;NOR;1230;438;1;438.0
37080;Melissa;Maillot;FRA;1230;438;1;438.0
888;Sin Yu;Chan;HKG;1232;437;1;437.0
35261;Bronwen;Mansel;GBR;1233;433;1;433.0
35545;Elin;Lindblad;SWE;1233;433;1;433.0
3812;Cliona;McCullough;IRL;1235;430;1;430.0
5285;Anina;Senn;SUI;1235;430;1;430.0
5941;Estelle;Tinchant;FRA;1235;430;1;430.0
33223;Kaori;Ito;JPN;1235;430;1;430.0
36062;Ingrid;Lamark;NOR;1239;428;1;428.0
1753;Barbara;Giuganino;ITA;1240;424;1;424.0
23955;Lin;Chiahui;TPE;1240;424;1;424.0
25412;Lale Han;Kilic;TUR;1240;424;1;424.0
21602;Meabh;Perkins;IRL;1243;421;1;421.0
36318;Elena;Gett;RUS;1244;418;1;418.0
28806;Nicole;Mealing;AUS;1245;416;1;416.0
25845;Ellenna;Caudwell;NZL;1246;414;1;414.0
25106;Tiia Maria;Rauttola;FIN;1247;413;3;137.7
26482;Busra;Ozer;TUR;1248;412;1;412.0
26485;Gozde Tugce;Yalabacoglu;TUR;1248;412;1;412.0
28383;Mari Brondbo;Dahl;NOR;1250;411;1;411.0
22379;Chiara;Sanzovo;ITA;1251;410;1;410.0
25414;Rahime;Sozbir;TUR;1251;410;1;410.0
33230;Wakana;Sakuma;JPN;1253;407;1;407.0
34053;Dorottya;Bartha;ROU;1253;407;1;407.0
22834;Garibotti;Margherita;ITA;1255;406;5;81.2
34279;Oriana;Riley;USA;1256;404;1;404.0
1176;Aurelie;Deschepper;BEL;1257;401;1;401.0
6139;Lieke;van Opstal;NED;1258;394;1;394.0
25908;Ana;Marusceac;MDA;1258;394;1;394.0
28277;Celine;Hinge Krogsgaard;DEN;1258;394;1;394.0
117;Jennie;Anderson;CAN;1261;392;2;196.0
1129;Aurelie;Darmaillacq;FRA;1261;392;1;392.0
21445;Ella;Gilbert;GBR;1263;390;1;390.0
30095;Sarah;Horsler;GBR;1263;390;1;390.0
25937;Annamaria;Raduly;ROU;1265;389;2;194.5
29797;Laura;Harrison;GBR;1265;389;2;194.5
22713;Anni;Vayrynen;FIN;1267;388;1;388.0
34289;Dongxia;Zhao;CHN;1268;387;1;387.0
29346;XU;Luo wen;CHN;1269;386;1;386.0
6336;Ingvild;Wang;NOR;1270;383;1;383.0
23365;Henna;Salminen;FIN;1271;380;1;380.0
32276;Sophie;Skelton;NZL;1272;379;1;379.0
27954;Anna;Lister;GBR;1273;377;1;377.0
6030;Hiu Yu;Tsang;HKG;1274;375;1;375.0
