IOF ID;First Name;Last Name;Country;WRS Position;WRS points;WRS events;Avg point
14146;Matthias;Niggli;SUI;1227;940;1;940.0
14223;Pedro;Nogueira;POR;1227;940;1;940.0
11758;Juho;Kinni;FIN;1230;938;1;938.0
18651;Soren Thrane;Odum;DEN;1230;938;1;938.0
24495;Ludvig;Roednes;NOR;1232;937;1;937.0
13760;Lars;Moholdt;NOR;1233;936;1;936.0
27254;Jack;Kosky;GBR;1234;935;1;935.0
33925;Raphael;Masliah;FRA;1234;935;1;935.0
34078;Jan;Rutka;POL;1234;935;1;935.0
6842;Santeri;Aikio;FIN;1237;933;1;933.0
24819;Jere;Kommio;FIN;1237;933;1;933.0
20080;Ryo;Hotta;JPN;1239;932;1;932.0
21781;Lars;Owren;NOR;1239;932;1;932.0
8876;Tomas;Dlabaja;CZE;1241;931;1;931.0
14684;Leandro;Pereira Pasturiza;BRA;1241;931;1;931.0
18514;Joacy Dantas;de Araujo;BRA;1241;931;1;931.0
24067;Sverre Bang;Stoeng;NOR;1241;931;1;931.0
9428;Renato;Cavalcanti Ferreira;BRA;1245;930;1;930.0
14201;Giacomo;Nisi;ITA;1245;930;1;930.0
32086;Emil;Sevelius;FIN;1245;930;1;930.0
11349;Tomasz;Jurczyk;POL;1248;929;1;929.0
11795;Jonas;Kjall;SWE;1248;929;1;929.0
15738;Ville Petteri;Saarela;FIN;1248;929;1;929.0
33018;Sakari;Koivuniemi;FIN;1248;929;1;929.0
11275;Vegard;Blomseth Johnsen;NOR;1252;928;1;928.0
33238;Matthew;Gooch;GBR;1252;928;1;928.0
20160;Heino;Ollin;EST;1254;927;1;927.0
28384;Edgars;Ustinovs;LAT;1254;927;2;463.5
28512;Kacper;Kuca;POL;1254;927;1;927.0
32518;Jason;Bond;NZL;1254;927;1;927.0
16569;Perttu;Sorsa;FIN;1258;926;2;463.0
17436;Misa;Tuomala;FIN;1258;926;1;926.0
17551;Jyri;Uusitalo;FIN;1258;926;1;926.0
34297;Aidan;Dawson;AUS;1258;926;1;926.0
11666;Mathieu;Kern Gillard;FRA;1262;925;1;925.0
18454;Beat;Zimmermann;SUI;1262;925;1;925.0
23334;Sergey;Popov;RUS;1262;925;1;925.0
36095;Quim;Vich Diaz Guerra;ESP;1262;925;1;925.0
20667;Joao;Novo;POR;1266;924;1;924.0
12497;Kwok Sang;Lau;HKG;1267;923;2;461.5
35288;Olav;Ekrheim;NOR;1267;923;1;923.0
9352;Tim;Farrant;NZL;1269;922;1;922.0
10476;Oystein;Haug;NOR;1270;921;1;921.0
17673;Havard;Vassenden;NOR;1270;921;1;921.0
12811;Jacob;Lindstam;SWE;1272;920;1;920.0
25246;Simon;Schuster;SWE;1272;920;1;920.0
25126;Xiao;Tang;CHN;1274;919;1;919.0
15254;Matyas;Pentek;HUN;1275;917;1;917.0
16476;Aidan;Smith;GBR;1275;917;1;917.0
32300;Frederik Hirsborg;Pedersen;DEN;1275;917;2;458.5
14310;Ola;Nyberg;SWE;1278;916;1;916.0
27696;Kaarel Hendrik;Zernant;EST;1278;916;1;916.0
32645;Janne;Ovaska;FIN;1278;916;1;916.0
6973;Robbie;Anderson;CAN;1281;915;1;915.0
11849;Henrik;Rindom Knudsen;DEN;1281;915;1;915.0
34494;Paavo;Rantala;FIN;1281;915;1;915.0
22431;Magne;Haga;NOR;1284;914;1;914.0
25416;Ibrahim;Dilek;TUR;1284;914;1;914.0
33362;Sven;Puentener;SUI;1284;914;1;914.0
15124;Ivan;Potylitsyn;RUS;1287;913;1;913.0
20659;Gregoire;Chatelain;FRA;1288;912;1;912.0
32140;Marcello;Lambertini;ITA;1288;912;1;912.0
33835;William;White;GBR;1290;911;1;911.0
7666;Duncan;Birtwistle;GBR;1291;910;1;910.0
18709;David;Stark;SUI;1291;910;1;910.0
8818;Benoit;Deroux;FRA;1293;909;1;909.0
9010;Joshua;Dudley;GBR;1293;909;1;909.0
13246;Ilya;Marchuk;POL;1293;909;1;909.0
37101;Olle;Josarp;SWE;1293;909;1;909.0
25396;Rokas;Lipnickas;LTU;1297;908;1;908.0
9590;Desmond;Franssen;BEL;1298;907;1;907.0
20957;Lukas;Patscheider;ITA;1299;906;1;906.0
14342;Kevin;O Boyle;IRL;1300;905;1;905.0
14680;Fabien;Pasquasy;BEL;1300;905;1;905.0
36139;Sergi;Oliveras i Ferrer;ESP;1302;904;1;904.0
35058;Zhang;Jinquan;CHN;1303;902;1;902.0
14391;Kjetil;Okkenhaug;NOR;1304;900;1;900.0
17015;Vesa;Taanila;FIN;1304;900;2;450.0
22405;Ihar;Lychkou;BLR;1304;900;1;900.0
23374;Steph;Harding;NZL;1304;900;1;900.0
27397;Jonathan;Ray;FIN;1304;900;1;900.0
12538;Ian;Lawford;AUS;1309;899;2;449.5
18008;Espen;Weltzien;NOR;1309;899;1;899.0
23519;Peter;Nordbroeden;NOR;1309;899;1;899.0
27539;Aleks;Hiidenhovi;FIN;1309;899;1;899.0
24532;Dusan;Slama;SVK;1313;898;1;898.0
22412;Sergey;Rogalevich;BLR;1314;897;2;448.5
32478;Robin;Mennet;SUI;1314;897;1;897.0
7457;Josh;Beech;GBR;1316;896;1;896.0
32904;Vegard;Oelstad;NOR;1316;896;1;896.0
34242;Isaac;Egan;NZL;1316;896;1;896.0
8005;Filip;Brunell;FIN;1319;895;1;895.0
17979;Oeyvind;Watterdal;NOR;1319;895;1;895.0
31301;Felix;Wilson;GBR;1319;895;1;895.0
17388;Sandro;Truttmann;SUI;1322;894;1;894.0
21623;David;Cotillas Moya;ESP;1322;894;1;894.0
21687;Sampo;Hyppola;FIN;1322;894;1;894.0
10505;James;Haynes;GBR;1325;893;1;893.0
15008;Svyatoslav;Plis;RUS;1325;893;1;893.0
17060;Lauri;Tammemae;EST;1325;893;1;893.0
14208;Claudinei;Nitsch;BRA;1328;892;1;892.0
9717;Oscar;Galimberti;ITA;1329;891;2;445.5
12091;Martin;Laage Kragh;DEN;1329;891;1;891.0
17116;Lewis;Taylor;GBR;1329;891;1;891.0
19749;Janne;Kukkonen;FIN;1329;891;1;891.0
25428;Itsuki;Ito;JPN;1329;891;1;891.0
10895;Juha-Matti;Huhtanen;FIN;1334;890;1;890.0
12562;Julien;Le Borgne;FRA;1334;890;1;890.0
13198;Lauri;Malsroos;EST;1334;890;1;890.0
25175;Cesare;Mattiroli;ITA;1334;890;2;445.0
36517;Emil;Aberg;SWE;1334;890;1;890.0
9821;Jeremy;Genar;BEL;1339;889;1;889.0
10103;Mark;Gregson;AUS;1339;889;1;889.0
33103;Aleksi;Lammi;FIN;1339;889;1;889.0
20254;William;Enger;USA;1342;888;1;888.0
28446;Mark;Bogataj;SLO;1343;887;1;887.0
30559;Michael;Imhof;SUI;1343;887;1;887.0
32115;Lauri;Koivumaki;FIN;1343;887;1;887.0
15654;Mario;Ruggiero;ITA;1346;886;1;886.0
24977;Nicolas;van der Meulen;FRA;1346;886;1;886.0
7812;Simen;Bordal;NOR;1348;885;1;885.0
16845;Aapo;Summanen;FIN;1348;885;2;442.5
23381;Niko;Hakulinen;FIN;1348;885;1;885.0
25395;Pranas;Germanavicius;LTU;1348;885;1;885.0
27979;Valtteri;Rantala;FIN;1348;885;1;885.0
32252;Stephen;Harding;NZL;1348;885;1;885.0
33189;Takumi;Kitami;JPN;1348;885;1;885.0
9485;Gunnar A;Fiskum;NOR;1355;883;1;883.0
15303;Juho;Rajaniemi;FIN;1355;883;1;883.0
32480;Ayrton;Shadbolt;NZL;1357;882;1;882.0
9423;Joao;Ferreira;POR;1358;881;1;881.0
9438;Ozgur;Fettah;TUR;1358;881;1;881.0
32235;Tobias;Goldschmidt;SVK;1360;880;1;880.0
33940;Viktor;Svensk;SWE;1360;880;1;880.0
12586;Evert;Leeuws;BEL;1362;879;1;879.0
26761;Elias Skjolden;Sorensen;NOR;1362;879;1;879.0
28596;Vit;Kostejn;CZE;1364;878;1;878.0
13517;Stephen;Melhuish;AUS;1365;876;1;876.0
35162;Zhihao;Huang;CHN;1365;876;1;876.0
26741;Grant;Bluett;AUS;1367;875;1;875.0
32775;Erik;Zeilon;SWE;1367;875;1;875.0
34163;Rokas;Barauskas;LTU;1367;875;1;875.0
11347;Sami Petteri;Juopperi;FIN;1370;873;1;873.0
18612;Ridvan;Cinar;TUR;1370;873;1;873.0
29153;Susumu;Takahashi;JPN;1370;873;2;436.5
7924;Vit;Braveny;CZE;1373;870;1;870.0
19763;Matias;Sankari;FIN;1373;870;1;870.0
23141;Thomas;Stolberger;NZL;1375;869;1;869.0
22821;Denis;Vlassov;KAZ;1376;868;1;868.0
26098;Eero;Lapila;FIN;1376;868;1;868.0
27936;James;Nisbet;GBR;1376;868;2;434.0
31864;Harry;Fox;GBR;1376;868;1;868.0
32482;Rotem;Yasur;ISR;1376;868;1;868.0
34445;Oak;Jones;NZL;1376;868;1;868.0
12993;Bradley;Lund;RSA;1382;867;1;867.0
14911;Benoit;Peyvel;FRA;1382;867;1;867.0
13774;Albert;Mollen;SWE;1384;866;1;866.0
29316;JiaFa;Li;CHN;1384;866;1;866.0
15623;Beat;Roth;SUI;1386;865;2;432.5
22482;Korbinian;Lehner;GER;1386;865;1;865.0
24006;Pauli;Leinonen;FIN;1386;865;1;865.0
33998;Manuele;Ren;SUI;1386;865;1;865.0
15171;Aaron;Prince;NZL;1390;864;1;864.0
13248;Valery;Marchuk;BLR;1391;863;1;863.0
17014;Henri;Taanila;FIN;1391;863;1;863.0
8193;Rowan;Capper;GBR;1393;862;1;862.0
24265;Kaarel;Vesilind;EST;1393;862;1;862.0
15819;Gianluca;Salvioni;ITA;1395;861;1;861.0
21820;Jake;West;AUS;1395;861;1;861.0
34490;Tomi;Kanniainen;FIN;1395;861;1;861.0
16399;Anders;Skarholt;NOR;1398;860;1;860.0
19820;Zdenek;Sabatka;CZE;1398;860;1;860.0
34152;Jensen;Key;AUS;1398;860;1;860.0
20284;Eirik;Aal;NOR;1401;859;1;859.0
33075;Simon;Arno;BEL;1401;859;1;859.0
16944;Mikhail;Synkou;BLR;1403;858;1;858.0
24751;Havard Krey;Hansen;NOR;1403;858;1;858.0
34457;Tom;Harding;NZL;1403;858;1;858.0
25378;Mads;Skaug;DEN;1406;857;1;857.0
28080;Simon;Andersson;SWE;1406;857;1;857.0
13528;Aliaksei;Memelov;BLR;1408;856;1;856.0
21811;Hasan;Akdogan;TUR;1408;856;1;856.0
36635;Sam;Giles;GBR;1408;856;1;856.0
8171;Tane;Cambridge;NZL;1411;855;1;855.0
18368;Pavel;Zarevenko;RUS;1411;855;1;855.0
23377;Callum;Hill;NZL;1411;855;1;855.0
23389;Ryan;Williams;NZL;1414;854;1;854.0
28090;Seiya;Morikiyo;JPN;1414;854;1;854.0
17838;Philip;Vokes;GBR;1416;853;1;853.0
34160;Leo;Holper;AUT;1416;853;1;853.0
14683;Juliano;Pasturiza;BRA;1418;852;1;852.0
8084;Mark;Burley;GBR;1419;851;1;851.0
9486;Jorgen;Fiskum;NOR;1420;850;1;850.0
18493;Petr;Zverina;CZE;1420;850;1;850.0
19140;Rokas;Vaitkus;LTU;1420;850;1;850.0
22998;Cosme;Sanchez Dorado;ESP;1420;850;1;850.0
11007;Go;Inamori;JPN;1424;849;1;849.0
13417;Benjamin;Mauries;FRA;1424;849;1;849.0
19879;Callum;Herries;NZL;1424;849;1;849.0
22946;Musa;Yeli;TUR;1424;849;1;849.0
24266;Karel Sander;Kljuzin;EST;1428;847;1;847.0
36343;Viktor;Skoog;SWE;1428;847;2;423.5
18710;Gil;Meyer;SUI;1430;846;1;846.0
18821;Jesper;Sjogren;SWE;1430;846;1;846.0
22365;Federico;Bacci;ITA;1432;845;3;281.7
28247;Matej;Masata;CZE;1432;845;1;845.0
24486;James;Scott;AUS;1434;844;1;844.0
27932;Fabio;Alfieri;SUI;1434;844;1;844.0
7876;Jean Baptiste;Bourrin;FRA;1436;843;1;843.0
21353;Gian Andri;Mueller;SUI;1436;843;1;843.0
28057;Edward;Dickins;GBR;1438;842;1;842.0
8694;Kjetil;Dammen Hagtvedt;NOR;1439;840;1;840.0
27592;Anton;Skalkin;RUS;1439;840;1;840.0
28746;Alexander;Corbett;CAN;1439;840;2;420.0
32479;Xavier;Scott;AUS;1439;840;1;840.0
33843;Petar;Borisov;BUL;1439;840;1;840.0
12214;Juuso;Kujanpaa;FIN;1444;839;1;839.0
15078;Alexander;Pope;RSA;1444;839;1;839.0
32314;Asger;Skytte Kirkegaard;DEN;1446;838;1;838.0
32324;Rihards;Krumins;LAT;1446;838;1;838.0
35259;Harry;Scott;GBR;1446;838;1;838.0
10946;Mikko;Holli;FIN;1449;837;1;837.0
23053;Antti;Vayrynen;FIN;1450;836;1;836.0
19033;Joel;Borner;SUI;1451;835;1;835.0
23822;Valentin;Shishkov;BUL;1451;835;1;835.0
21362;Daniel;Graetzer;SUI;1453;834;1;834.0
26353;Gabriel;Mathys;SUI;1453;834;1;834.0
19790;Sebastian;Fleiss;GER;1455;833;1;833.0
27529;Marko Birk;Nielsen;DEN;1456;832;1;832.0
13594;Donatas;Mickus;LTU;1457;831;1;831.0
28103;Christoffer;Johansson;SWE;1457;831;1;831.0
7321;Adam;Banakiewicz;POL;1459;829;1;829.0
14949;Andrey;Pikinskiy;RUS;1459;829;1;829.0
17494;Ali;Ucar;TUR;1459;829;1;829.0
24121;Seppo;Vayrynen;FIN;1459;829;1;829.0
15740;Ian;Saari;CAN;1463;828;1;828.0
23981;Robert;Finch;GBR;1463;828;1;828.0
29298;Zhiyuan;Wu;CHN;1463;828;1;828.0
15166;Bronislav;Pribyl;CZE;1466;827;1;827.0
19677;Jan;Baran;POL;1467;826;1;826.0
19760;Joona;Ojapalo;FIN;1467;826;1;826.0
28076;Mikkel Lau;Petersen;DEN;1467;826;1;826.0
11674;Johann;Kervarec;FRA;1470;825;1;825.0
22038;Grey;Grierson;GBR;1470;825;1;825.0
8540;Joshua;Cooper;GBR;1472;824;1;824.0
12341;Mikko;Laakso;FIN;1472;824;1;824.0
17107;Teemu;Tauriainen;FIN;1472;824;1;824.0
18422;Guoxing;Zhong;CHN;1472;824;1;824.0
21455;Jakub;Dekret;SVK;1472;824;1;824.0
28098;Yuki;Nitami;JPN;1472;824;1;824.0
28395;Nikolay;Korvyakov;RUS;1472;824;1;824.0
17088;Jaan;Tarmak;EST;1479;823;1;823.0
25001;Martin Borge;Heir;USA;1479;823;1;823.0
34413;Ronan;Lee;NZL;1479;823;1;823.0
11978;İbrahim;Kor;TUR;1482;822;1;822.0
18000;Fabio;Weis;BRA;1482;822;1;822.0
19632;Ville;Kokkila;FIN;1482;822;1;822.0
21561;Michael;Hallett;GBR;1485;821;2;410.5
23133;Joakim;Skarlen;SWE;1485;821;1;821.0
34287;Jiexin;Ouyang;CHN;1485;821;1;821.0
6921;Manuel;Jurado;ESP;1488;820;1;820.0
10313;Philipp;Haider;AUT;1488;820;1;820.0
28099;Magnus;Bjork;SWE;1488;820;1;820.0
21915;Boyuan;Huang;TPE;1491;819;2;409.5
31943;Ridvan akif;Tucan;TUR;1491;819;1;819.0
13876;Sergiy;Mukhidinov;UKR;1493;818;1;818.0
18542;Michael;Van Baelen;BEL;1493;818;1;818.0
18980;Andrea;Della Vedova;ITA;1493;818;3;272.7
22944;Can Huseyin;Sapul;TUR;1493;818;1;818.0
32304;Stuart;Engleback;NZL;1493;818;1;818.0
10115;Christian;Grierson;GBR;1498;817;1;817.0
11706;Aliaksandr;Khodan;BLR;1498;817;1;817.0
29524;Egil;Edvardsen;SWE;1498;817;1;817.0
32855;Atte;Nokka;FIN;1498;817;2;408.5
10070;Duncan;Grassie;GBR;1502;816;1;816.0
27588;Simonas;Tamosaitis;LTU;1503;815;1;815.0
8954;Jan;Dovc;SLO;1504;814;1;814.0
13024;Juha;Luoma;FIN;1504;814;1;814.0
14685;Piotr;Paszynski;POL;1504;814;1;814.0
26345;Lukas;Janischowsky;GER;1504;814;1;814.0
28510;Attila;Szocs;ROU;1504;814;1;814.0
11617;Alisan;Kayabolen;TUR;1509;813;1;813.0
28210;Nikolay;Tikhonov;RUS;1509;813;1;813.0
34446;Jason;Krogh Pedersen;DEN;1509;813;1;813.0
9906;Mark;Glanville;AUS;1512;812;1;812.0
33669;Sahin;Demir;TUR;1512;812;1;812.0
11154;Gediminas;Janusis;LTU;1514;811;1;811.0
13687;Davide;Miori;ITA;1514;811;1;811.0
12569;Peteris;Ledins;LAT;1516;810;1;810.0
22724;Tuukka;Senttula;FIN;1516;810;2;405.0
25290;Claudiu;Rob;ROU;1516;810;1;810.0
27950;Julian;Nuernberger;GER;1516;810;1;810.0
9005;Ercan;Dudak;TUR;1520;809;1;809.0
13782;Julius;Molsen;DEN;1520;809;1;809.0
22576;Henrik;Tosteberg;SWE;1520;809;1;809.0
15347;Christoph;Rathgeb;SUI;1523;807;1;807.0
18564;Martin;Smelik;SVK;1523;807;1;807.0
24442;Andreas;Nordfors;SWE;1523;807;1;807.0
32087;Vesa;Lahtinen;FIN;1523;807;1;807.0
34110;Marko;Radovanovic;SRB;1527;806;1;806.0
22070;Zach;Harrington;IRL;1528;805;1;805.0
14277;Pavel;Novikov;RUS;1529;804;1;804.0
36090;Eoghan;Wiles;GBR;1529;804;1;804.0
7665;Mathias;Birrer;SUI;1531;803;1;803.0
10189;Gianni;Guglielmetti;SUI;1531;803;1;803.0
22292;Denis;Seimbille;FRA;1531;803;1;803.0
33650;David;Rojas;ESP;1531;803;1;803.0
20535;Andres;Saetalu;EST;1535;802;1;802.0
34363;Liam;Thompson;NZL;1535;802;1;802.0
36216;James;Lyne;GBR;1535;802;1;802.0
18281;Vesa;Ylis-Junttila;FIN;1538;801;1;801.0
18930;Tom;Davies;GBR;1538;801;1;801.0
19740;Erik;Haajanen;FIN;1538;801;1;801.0
21852;Eskil;Sande Gullord;NOR;1538;801;1;801.0
24729;Yauhen;Zhakhouski;BLR;1538;801;1;801.0
34374;Paul;de Jongh;AUS;1538;801;1;801.0
10565;Oyvind;Helgerud;NOR;1544;800;1;800.0
35111;Minkang;He;CHN;1545;799;1;799.0
28255;Emil Olander;Lorenz;DEN;1546;798;1;798.0
36231;Nils;Hammaraeng Grip;SWE;1546;798;1;798.0
27376;Kevinas;Olisauskis;LTU;1548;797;1;797.0
27562;Luke;Parker;GBR;1548;797;1;797.0
29090;Yu Hong Bryan;Wong;HKG;1548;797;1;797.0
36347;Kristoffer;Helminsen;NOR;1551;796;1;796.0
17480;Marko;Tolli;FIN;1552;795;1;795.0
12897;Yann;Locatelli;FRA;1553;794;1;794.0
18654;Marius;Oie;NOR;1553;794;2;397.0
10008;Sergey;Gorokhov;RUS;1555;793;1;793.0
17839;Oleg;Vokulov;RUS;1555;793;1;793.0
32188;Rodrigo;Oliveira;BRA;1555;793;1;793.0
36085;Matthew;Clarke;GBR;1555;793;1;793.0
36427;James;Rogers;GBR;1555;793;1;793.0
19286;Andrew;Morris;AUS;1560;791;1;791.0
25172;Jeremy;Bredo;BEL;1560;791;1;791.0
31840;Mustafa;Duygu;TUR;1562;790;1;790.0
32305;Bruno;Godefroy;FRA;1562;790;1;790.0
7622;Michal;Bialozyt;CZE;1564;789;1;789.0
34411;Patrick;Hayes;NZL;1564;789;1;789.0
7482;Aleksandr;Belov;RUS;1566;788;1;788.0
13361;Alex;Massey;AUS;1566;788;1;788.0
13552;Simo;Mertanen;FIN;1566;788;1;788.0
36491;Michael;Stanwix;GBR;1566;788;1;788.0
22178;Jeppe;Andersen;DEN;1570;787;1;787.0
28586;Augusts;Velde;LTU;1570;787;1;787.0
34096;Dusan;Markovic;SRB;1572;786;1;786.0
8395;Ho Ching;Chiu;HKG;1573;785;1;785.0
15181;Jan;Prochazka;CZE;1574;784;1;784.0
8551;Emiliano;Corona;ITA;1575;782;1;782.0
28100;Fredrik;Persson;SWE;1575;782;1;782.0
36158;Matthew;Rochester;GBR;1575;782;1;782.0
11049;Jaakko;Istolahti;FIN;1578;781;2;390.5
8028;Sondre Ruud;Braten;NOR;1579;780;1;780.0
24615;Dominik;Kirin;CRO;1579;780;1;780.0
24736;David;Hector;SWE;1579;780;1;780.0
9765;Simon;Gardner;GBR;1582;779;1;779.0
14906;Thomas;Pettersson;SWE;1582;779;1;779.0
26513;Brenno;Pasto;ITA;1584;777;1;777.0
34290;Hongjian;Zhao;CHN;1584;777;1;777.0
34291;Haruki;Ohashi;JPN;1584;777;1;777.0
14036;Roman;Nazarov;RUS;1587;776;1;776.0
15878;Niklas;Saramaeki;FIN;1587;776;1;776.0
21985;Tomi;Kauppila;FIN;1587;776;2;388.0
11385;Nicklas Monster;Jorgensen;DEN;1590;775;1;775.0
19495;Patrik;Vaisanen;FIN;1591;774;1;774.0
22136;Niko;Nissinen;FIN;1591;774;1;774.0
31877;Johannes;Iten;SUI;1591;774;1;774.0
32950;Airton Jonas;Fenske;BRA;1591;774;1;774.0
17905;Ville;Vayrynen;FIN;1595;773;1;773.0
21600;Bernardo;Pereira;POR;1595;773;1;773.0
23893;Connor;Smith;GBR;1595;773;2;386.5
32016;Felipe Jardel;Santana de Lima;BRA;1595;773;1;773.0
7530;Ben;Beresford;GBR;1599;772;1;772.0
28149;Hermanni;Sankelo;FIN;1599;772;1;772.0
12240;Wieland;Kundisch;GER;1601;771;1;771.0
21918;Ciaran;Lane;AUS;1601;771;1;771.0
29293;Wenhao;Xian;CHN;1601;771;1;771.0
24624;Maxim;Tsvetkov;RUS;1604;770;1;770.0
28374;Aleksandr;Safonov;RUS;1604;770;1;770.0
36082;Jack;Forrest;GBR;1604;770;1;770.0
35163;Yuwei;Liang;CHN;1607;769;1;769.0
32240;Medard;Feder;SVK;1608;768;1;768.0
31414;Alessio;Dalfollo;ITA;1609;767;1;767.0
12036;Vladimir;Kot;RUS;1610;766;1;766.0
27291;Dominykas;Dulius;LTU;1610;766;1;766.0
35178;Su;Xiaodong;CHN;1610;766;1;766.0
15646;Bjarke;Egholm Rude;DEN;1613;765;1;765.0
22745;Eero;Markkila;FIN;1613;765;1;765.0
28505;Matyas;Szuromi;HUN;1613;765;1;765.0
27554;Harry;McMurtrie;GBR;1616;764;2;382.0
25493;Augusto;Affonso Neto;BRA;1617;763;1;763.0
34424;Liam;Stolberger;NZL;1617;763;1;763.0
28326;Mohamed;Rawy;EGY;1619;762;2;381.0
14733;Martin;Peat;NZL;1620;761;1;761.0
15659;Javier;Ruiz de la Herran Pidal;ESP;1620;761;1;761.0
20891;Dmitry;Patrin;RUS;1620;761;1;761.0
22191;Daniel;Sergeev;RUS;1620;761;1;761.0
27412;Murashko;Denis;RUS;1620;761;1;761.0
28478;David;Grossmann;SUI;1620;761;1;761.0
10989;Lachezar;Iliev;BUL;1626;760;1;760.0
19977;Vit;Zakouril;CZE;1626;760;1;760.0
36060;Finlay;Johnson;GBR;1626;760;1;760.0
8860;Teodor;Dimitrov;BUL;1629;759;1;759.0
21610;Vitali;Dubrouski;BLR;1629;759;1;759.0
23948;Sturla;Frydenlund;NOR;1629;759;1;759.0
34329;Alasdair;Raynor;GBR;1632;758;3;252.7
36038;Sam;Leadley;GBR;1632;758;1;758.0
22169;Abel;Herrero;ESP;1634;756;1;756.0
28503;Mark;Porganyi;HUN;1634;756;1;756.0
33558;Fricis;Spektors;LAT;1634;756;1;756.0
36089;Samuel;New;GBR;1634;756;1;756.0
37069;Mason;Arthur;AUS;1634;756;1;756.0
11589;Caglar;Kasim;TUR;1639;755;1;755.0
21577;Euan;Tebbutt;GBR;1639;755;1;755.0
33121;Cedric;Amerijckx;BEL;1639;755;1;755.0
35089;Daniel;Campbell;GBR;1639;755;1;755.0
9242;Petter Marki;Erichsen;NOR;1643;754;1;754.0
20185;Austin;Fowler;USA;1643;754;1;754.0
29437;Zhuohao;Cen;CHN;1643;754;1;754.0
37038;Vladislav;Devyatov;RUS;1643;754;1;754.0
15409;Alvis;Reinsons;LAT;1647;753;1;753.0
11109;Lars;Jakobsson;SWE;1648;752;1;752.0
27333;Vitaly;Markov;BLR;1648;752;1;752.0
34102;Kiur Erik;Eensaar;EST;1648;752;1;752.0
17173;Alex;Teutsch;CAN;1651;751;2;375.5
29304;Haolun;Cao;CHN;1651;751;1;751.0
7397;Sergey;Baryshnikov;RUS;1653;750;1;750.0
19981;Vojtech;Grundman;CZE;1653;750;1;750.0
23309;Jeppe Kejser Dahl;Jensen;DEN;1653;750;1;750.0
7347;Greg;Barbour;NZL;1656;749;1;749.0
16397;Mikkel;Skaarup;DEN;1656;749;1;749.0
23165;Lars Steinar;Hefre;NOR;1656;749;1;749.0
24438;Adam;Walker;GBR;1656;749;1;749.0
24691;Andro Vladimir;Stambuk;CRO;1656;749;1;749.0
11610;Muhammed;Kavak;TUR;1661;748;1;748.0
17743;Walter;Vettori;ITA;1661;748;1;748.0
28110;Jakob;Schoeier Kovsted;DEN;1661;748;1;748.0
29056;Yutai;Eng;SGP;1661;748;2;374.0
29681;Rihui;Li;CHN;1661;748;1;748.0
36290;Ethan;Tebbutt;GBR;1661;748;1;748.0
20481;Sami;Manty;FIN;1667;747;1;747.0
22311;Andrei;Maher;BLR;1667;747;1;747.0
32130;Konsta;Sipilainen;FIN;1667;747;1;747.0
28663;Christian;Olsen;DEN;1670;746;2;373.0
34910;Lu;Shaoliang;CHN;1670;746;2;373.0
19139;Paulius;Vidziunas;LTU;1672;745;1;745.0
19407;Hiroshi;Sugaya;JPN;1672;745;1;745.0
27558;Dima;Vashkevich;BLR;1672;745;1;745.0
28475;Michael;Kondro;CAN;1675;744;1;744.0
24667;Jaroslaw;Borgiel;POL;1676;743;1;743.0
34037;Pietro;Palumbo;ITA;1676;743;1;743.0
28315;Richard;Gremmel;AUT;1678;742;2;371.0
18713;Romeo;Nicoli;SUI;1679;741;1;741.0
8179;Gareth;Candy;AUS;1680;740;1;740.0
9886;Marijonas;Gipas;LTU;1680;740;1;740.0
24638;Robson;de Paula Mendes;BRA;1680;740;1;740.0
32355;Felix;Harrison;NZL;1683;739;1;739.0
16717;Mark;Stephens;IRL;1684;738;1;738.0
11658;Will;Kennedy;AUS;1685;737;2;368.5
17984;Michael;Weber;SUI;1685;737;1;737.0
25789;Atte;Lahtinen;FIN;1685;737;1;737.0
27608;Peter Damgaard;Frandsen;DEN;1685;737;1;737.0
32393;James;McCormack;NZL;1685;737;1;737.0
36797;Matthew;Ryder;GBR;1685;737;1;737.0
13475;Calum;McLeod;GBR;1691;736;1;736.0
14142;John;Nieuwenhoven;AUS;1691;736;1;736.0
8931;Paolo;Dorigati;ITA;1693;735;1;735.0
13979;Reto;Mueller;SUI;1693;735;1;735.0
20454;Ferhat;Alyilmaz;TUR;1693;735;1;735.0
6980;Henrik;Andersson;SWE;1696;734;1;734.0
21751;Fatih;Atali;TUR;1696;734;1;734.0
33668;Mehmet Emin;Avcil;TUR;1698;733;1;733.0
33943;Cedrk;Klein;GER;1698;733;1;733.0
25840;Thomas;Fabian;AUT;1700;732;1;732.0
7079;Meric;Arazoglu;TUR;1701;731;1;731.0
18681;Brian;Gardner;RSA;1701;731;1;731.0
33226;Yusuke;Sobue;JPN;1701;731;1;731.0
12806;Andrew;Lindsay;GBR;1704;729;1;729.0
13840;Eric;Morris;AUS;1704;729;1;729.0
15531;Roark;Robinson;RSA;1704;729;1;729.0
9208;Jon Arve;Engebakken;NOR;1707;728;1;728.0
24170;Mofaz;Shmuely;ISR;1707;728;1;728.0
22285;Damir;Kurmakaev;RUS;1709;727;1;727.0
19604;Kestutis;Nenartavicius;LTU;1710;726;1;726.0
21599;Tom;Barber;GBR;1710;726;1;726.0
17106;Joe;Taunton;GBR;1712;725;2;362.5
27952;Rejus;Mockaitis;LTU;1712;725;1;725.0
28777;Wilhelm;Stenbacka;FIN;1712;725;1;725.0
